split,basename,label,img_path,mask_path,ann_path
train,11172.png,0,data/train/img\11172.png,data/train/img\11172_GT.png,data/train/ann\11172.json
train,10050.png,0,data/train/img\10050.png,data/train/img\10050_GT.png,data/train/ann\10050.json
train,10470.png,0,data/train/img\10470.png,data/train/img\10470_GT.png,data/train/ann\10470.json
train,11397.png,0,data/train/img\11397.png,data/train/img\11397_GT.png,data/train/ann\11397.json
train,11936.png,0,data/train/img\11936.png,data/train/img\11936_GT.png,data/train/ann\11936.json
train,11640.png,0,data/train/img\11640.png,data/train/img\11640_GT.png,data/train/ann\11640.json
train,11912.png,1,data/train/img\11912.png,data/train/img\11912_GT.png,data/train/ann\11912.json
train,12000.png,0,data/train/img\12000.png,data/train/img\12000_GT.png,data/train/ann\12000.json
train,10180.png,0,data/train/img\10180.png,data/train/img\10180_GT.png,data/train/ann\10180.json
train,11130.png,0,data/train/img\11130.png,data/train/img\11130_GT.png,data/train/ann\11130.json
train,12060.png,0,data/train/img\12060.png,data/train/img\12060_GT.png,data/train/ann\12060.json
train,11354.png,0,data/train/img\11354.png,data/train/img\11354_GT.png,data/train/ann\11354.json
train,10258.png,1,data/train/img\10258.png,data/train/img\10258_GT.png,data/train/ann\10258.json
train,10070.png,0,data/train/img\10070.png,data/train/img\10070_GT.png,data/train/ann\10070.json
train,10629.png,0,data/train/img\10629.png,data/train/img\10629_GT.png,data/train/ann\10629.json
train,10179.png,0,data/train/img\10179.png,data/train/img\10179_GT.png,data/train/ann\10179.json
train,12048.png,0,data/train/img\12048.png,data/train/img\12048_GT.png,data/train/ann\12048.json
train,11032.png,0,data/train/img\11032.png,data/train/img\11032_GT.png,data/train/ann\11032.json
train,10323.png,0,data/train/img\10323.png,data/train/img\10323_GT.png,data/train/ann\10323.json
train,11829.png,0,data/train/img\11829.png,data/train/img\11829_GT.png,data/train/ann\11829.json
train,12017.png,0,data/train/img\12017.png,data/train/img\12017_GT.png,data/train/ann\12017.json
train,11593.png,0,data/train/img\11593.png,data/train/img\11593_GT.png,data/train/ann\11593.json
train,10472.png,0,data/train/img\10472.png,data/train/img\10472_GT.png,data/train/ann\10472.json
train,10967.png,0,data/train/img\10967.png,data/train/img\10967_GT.png,data/train/ann\10967.json
train,10234.png,0,data/train/img\10234.png,data/train/img\10234_GT.png,data/train/ann\10234.json
train,12133.png,0,data/train/img\12133.png,data/train/img\12133_GT.png,data/train/ann\12133.json
train,10172.png,0,data/train/img\10172.png,data/train/img\10172_GT.png,data/train/ann\10172.json
train,12071.png,1,data/train/img\12071.png,data/train/img\12071_GT.png,data/train/ann\12071.json
train,10421.png,1,data/train/img\10421.png,data/train/img\10421_GT.png,data/train/ann\10421.json
train,12070.png,1,data/train/img\12070.png,data/train/img\12070_GT.png,data/train/ann\12070.json
train,11986.png,1,data/train/img\11986.png,data/train/img\11986_GT.png,data/train/ann\11986.json
train,11133.png,0,data/train/img\11133.png,data/train/img\11133_GT.png,data/train/ann\11133.json
train,11043.png,0,data/train/img\11043.png,data/train/img\11043_GT.png,data/train/ann\11043.json
train,11930.png,0,data/train/img\11930.png,data/train/img\11930_GT.png,data/train/ann\11930.json
train,10872.png,0,data/train/img\10872.png,data/train/img\10872_GT.png,data/train/ann\10872.json
train,12007.png,0,data/train/img\12007.png,data/train/img\12007_GT.png,data/train/ann\12007.json
train,11998.png,0,data/train/img\11998.png,data/train/img\11998_GT.png,data/train/ann\11998.json
train,10812.png,0,data/train/img\10812.png,data/train/img\10812_GT.png,data/train/ann\10812.json
train,10921.png,0,data/train/img\10921.png,data/train/img\10921_GT.png,data/train/ann\10921.json
train,10034.png,0,data/train/img\10034.png,data/train/img\10034_GT.png,data/train/ann\10034.json
train,10998.png,0,data/train/img\10998.png,data/train/img\10998_GT.png,data/train/ann\10998.json
train,11805.png,0,data/train/img\11805.png,data/train/img\11805_GT.png,data/train/ann\11805.json
train,11846.png,0,data/train/img\11846.png,data/train/img\11846_GT.png,data/train/ann\11846.json
train,11369.png,0,data/train/img\11369.png,data/train/img\11369_GT.png,data/train/ann\11369.json
train,11534.png,0,data/train/img\11534.png,data/train/img\11534_GT.png,data/train/ann\11534.json
train,12116.png,0,data/train/img\12116.png,data/train/img\12116_GT.png,data/train/ann\12116.json
train,10196.png,0,data/train/img\10196.png,data/train/img\10196_GT.png,data/train/ann\10196.json
train,10583.png,1,data/train/img\10583.png,data/train/img\10583_GT.png,data/train/ann\10583.json
train,10588.png,0,data/train/img\10588.png,data/train/img\10588_GT.png,data/train/ann\10588.json
train,11005.png,0,data/train/img\11005.png,data/train/img\11005_GT.png,data/train/ann\11005.json
train,11203.png,0,data/train/img\11203.png,data/train/img\11203_GT.png,data/train/ann\11203.json
train,10932.png,0,data/train/img\10932.png,data/train/img\10932_GT.png,data/train/ann\10932.json
train,12131.png,1,data/train/img\12131.png,data/train/img\12131_GT.png,data/train/ann\12131.json
train,10937.png,0,data/train/img\10937.png,data/train/img\10937_GT.png,data/train/ann\10937.json
train,10320.png,0,data/train/img\10320.png,data/train/img\10320_GT.png,data/train/ann\10320.json
train,11214.png,1,data/train/img\11214.png,data/train/img\11214_GT.png,data/train/ann\11214.json
train,11700.png,0,data/train/img\11700.png,data/train/img\11700_GT.png,data/train/ann\11700.json
train,10088.png,0,data/train/img\10088.png,data/train/img\10088_GT.png,data/train/ann\10088.json
train,10659.png,1,data/train/img\10659.png,data/train/img\10659_GT.png,data/train/ann\10659.json
train,11202.png,0,data/train/img\11202.png,data/train/img\11202_GT.png,data/train/ann\11202.json
train,10507.png,0,data/train/img\10507.png,data/train/img\10507_GT.png,data/train/ann\10507.json
train,11456.png,0,data/train/img\11456.png,data/train/img\11456_GT.png,data/train/ann\11456.json
train,11388.png,1,data/train/img\11388.png,data/train/img\11388_GT.png,data/train/ann\11388.json
train,12227.png,0,data/train/img\12227.png,data/train/img\12227_GT.png,data/train/ann\12227.json
train,10199.png,0,data/train/img\10199.png,data/train/img\10199_GT.png,data/train/ann\10199.json
train,10876.png,0,data/train/img\10876.png,data/train/img\10876_GT.png,data/train/ann\10876.json
train,11868.png,0,data/train/img\11868.png,data/train/img\11868_GT.png,data/train/ann\11868.json
train,11927.png,1,data/train/img\11927.png,data/train/img\11927_GT.png,data/train/ann\11927.json
train,11736.png,0,data/train/img\11736.png,data/train/img\11736_GT.png,data/train/ann\11736.json
train,10187.png,0,data/train/img\10187.png,data/train/img\10187_GT.png,data/train/ann\10187.json
train,11470.png,0,data/train/img\11470.png,data/train/img\11470_GT.png,data/train/ann\11470.json
train,10948.png,0,data/train/img\10948.png,data/train/img\10948_GT.png,data/train/ann\10948.json
train,11873.png,0,data/train/img\11873.png,data/train/img\11873_GT.png,data/train/ann\11873.json
train,11918.png,0,data/train/img\11918.png,data/train/img\11918_GT.png,data/train/ann\11918.json
train,11372.png,0,data/train/img\11372.png,data/train/img\11372_GT.png,data/train/ann\11372.json
train,10809.png,0,data/train/img\10809.png,data/train/img\10809_GT.png,data/train/ann\10809.json
train,11906.png,0,data/train/img\11906.png,data/train/img\11906_GT.png,data/train/ann\11906.json
train,11241.png,0,data/train/img\11241.png,data/train/img\11241_GT.png,data/train/ann\11241.json
train,10384.png,0,data/train/img\10384.png,data/train/img\10384_GT.png,data/train/ann\10384.json
train,10463.png,0,data/train/img\10463.png,data/train/img\10463_GT.png,data/train/ann\10463.json
train,10355.png,0,data/train/img\10355.png,data/train/img\10355_GT.png,data/train/ann\10355.json
train,10543.png,0,data/train/img\10543.png,data/train/img\10543_GT.png,data/train/ann\10543.json
train,11185.png,0,data/train/img\11185.png,data/train/img\11185_GT.png,data/train/ann\11185.json
train,10963.png,0,data/train/img\10963.png,data/train/img\10963_GT.png,data/train/ann\10963.json
train,10052.png,0,data/train/img\10052.png,data/train/img\10052_GT.png,data/train/ann\10052.json
train,10163.png,0,data/train/img\10163.png,data/train/img\10163_GT.png,data/train/ann\10163.json
train,10079.png,0,data/train/img\10079.png,data/train/img\10079_GT.png,data/train/ann\10079.json
train,10350.png,0,data/train/img\10350.png,data/train/img\10350_GT.png,data/train/ann\10350.json
train,11590.png,1,data/train/img\11590.png,data/train/img\11590_GT.png,data/train/ann\11590.json
train,11684.png,0,data/train/img\11684.png,data/train/img\11684_GT.png,data/train/ann\11684.json
train,10836.png,0,data/train/img\10836.png,data/train/img\10836_GT.png,data/train/ann\10836.json
train,12226.png,0,data/train/img\12226.png,data/train/img\12226_GT.png,data/train/ann\12226.json
train,11324.png,0,data/train/img\11324.png,data/train/img\11324_GT.png,data/train/ann\11324.json
train,11970.png,0,data/train/img\11970.png,data/train/img\11970_GT.png,data/train/ann\11970.json
train,10184.png,0,data/train/img\10184.png,data/train/img\10184_GT.png,data/train/ann\10184.json
train,11818.png,0,data/train/img\11818.png,data/train/img\11818_GT.png,data/train/ann\11818.json
train,10280.png,0,data/train/img\10280.png,data/train/img\10280_GT.png,data/train/ann\10280.json
train,10679.png,0,data/train/img\10679.png,data/train/img\10679_GT.png,data/train/ann\10679.json
train,11167.png,0,data/train/img\11167.png,data/train/img\11167_GT.png,data/train/ann\11167.json
train,10610.png,0,data/train/img\10610.png,data/train/img\10610_GT.png,data/train/ann\10610.json
train,11797.png,0,data/train/img\11797.png,data/train/img\11797_GT.png,data/train/ann\11797.json
train,10620.png,0,data/train/img\10620.png,data/train/img\10620_GT.png,data/train/ann\10620.json
train,11284.png,0,data/train/img\11284.png,data/train/img\11284_GT.png,data/train/ann\11284.json
train,10056.png,0,data/train/img\10056.png,data/train/img\10056_GT.png,data/train/ann\10056.json
train,10279.png,0,data/train/img\10279.png,data/train/img\10279_GT.png,data/train/ann\10279.json
train,10850.png,0,data/train/img\10850.png,data/train/img\10850_GT.png,data/train/ann\10850.json
train,10013.png,0,data/train/img\10013.png,data/train/img\10013_GT.png,data/train/ann\10013.json
train,10004.png,0,data/train/img\10004.png,data/train/img\10004_GT.png,data/train/ann\10004.json
train,11582.png,0,data/train/img\11582.png,data/train/img\11582_GT.png,data/train/ann\11582.json
train,11471.png,0,data/train/img\11471.png,data/train/img\11471_GT.png,data/train/ann\11471.json
train,11252.png,0,data/train/img\11252.png,data/train/img\11252_GT.png,data/train/ann\11252.json
train,10009.png,0,data/train/img\10009.png,data/train/img\10009_GT.png,data/train/ann\10009.json
train,11474.png,0,data/train/img\11474.png,data/train/img\11474_GT.png,data/train/ann\11474.json
train,11508.png,0,data/train/img\11508.png,data/train/img\11508_GT.png,data/train/ann\11508.json
train,11578.png,0,data/train/img\11578.png,data/train/img\11578_GT.png,data/train/ann\11578.json
train,11904.png,0,data/train/img\11904.png,data/train/img\11904_GT.png,data/train/ann\11904.json
train,11634.png,0,data/train/img\11634.png,data/train/img\11634_GT.png,data/train/ann\11634.json
train,10047.png,1,data/train/img\10047.png,data/train/img\10047_GT.png,data/train/ann\10047.json
train,10822.png,0,data/train/img\10822.png,data/train/img\10822_GT.png,data/train/ann\10822.json
train,11458.png,1,data/train/img\11458.png,data/train/img\11458_GT.png,data/train/ann\11458.json
train,10286.png,0,data/train/img\10286.png,data/train/img\10286_GT.png,data/train/ann\10286.json
train,10849.png,1,data/train/img\10849.png,data/train/img\10849_GT.png,data/train/ann\10849.json
train,12114.png,0,data/train/img\12114.png,data/train/img\12114_GT.png,data/train/ann\12114.json
train,10371.png,0,data/train/img\10371.png,data/train/img\10371_GT.png,data/train/ann\10371.json
train,10365.png,0,data/train/img\10365.png,data/train/img\10365_GT.png,data/train/ann\10365.json
train,11913.png,0,data/train/img\11913.png,data/train/img\11913_GT.png,data/train/ann\11913.json
train,10711.png,1,data/train/img\10711.png,data/train/img\10711_GT.png,data/train/ann\10711.json
train,10557.png,1,data/train/img\10557.png,data/train/img\10557_GT.png,data/train/ann\10557.json
train,11066.png,0,data/train/img\11066.png,data/train/img\11066_GT.png,data/train/ann\11066.json
train,10127.png,0,data/train/img\10127.png,data/train/img\10127_GT.png,data/train/ann\10127.json
train,12101.png,0,data/train/img\12101.png,data/train/img\12101_GT.png,data/train/ann\12101.json
train,11121.png,0,data/train/img\11121.png,data/train/img\11121_GT.png,data/train/ann\11121.json
train,11519.png,0,data/train/img\11519.png,data/train/img\11519_GT.png,data/train/ann\11519.json
train,10269.png,0,data/train/img\10269.png,data/train/img\10269_GT.png,data/train/ann\10269.json
train,11435.png,0,data/train/img\11435.png,data/train/img\11435_GT.png,data/train/ann\11435.json
train,11430.png,1,data/train/img\11430.png,data/train/img\11430_GT.png,data/train/ann\11430.json
train,12290.png,0,data/train/img\12290.png,data/train/img\12290_GT.png,data/train/ann\12290.json
train,11281.png,0,data/train/img\11281.png,data/train/img\11281_GT.png,data/train/ann\11281.json
train,10455.png,0,data/train/img\10455.png,data/train/img\10455_GT.png,data/train/ann\10455.json
train,11841.png,0,data/train/img\11841.png,data/train/img\11841_GT.png,data/train/ann\11841.json
train,11515.png,0,data/train/img\11515.png,data/train/img\11515_GT.png,data/train/ann\11515.json
train,11681.png,0,data/train/img\11681.png,data/train/img\11681_GT.png,data/train/ann\11681.json
train,12125.png,0,data/train/img\12125.png,data/train/img\12125_GT.png,data/train/ann\12125.json
train,10207.png,0,data/train/img\10207.png,data/train/img\10207_GT.png,data/train/ann\10207.json
train,11766.png,0,data/train/img\11766.png,data/train/img\11766_GT.png,data/train/ann\11766.json
train,10158.png,0,data/train/img\10158.png,data/train/img\10158_GT.png,data/train/ann\10158.json
train,12232.png,0,data/train/img\12232.png,data/train/img\12232_GT.png,data/train/ann\12232.json
train,10284.png,0,data/train/img\10284.png,data/train/img\10284_GT.png,data/train/ann\10284.json
train,10406.png,0,data/train/img\10406.png,data/train/img\10406_GT.png,data/train/ann\10406.json
train,11483.png,0,data/train/img\11483.png,data/train/img\11483_GT.png,data/train/ann\11483.json
train,11909.png,0,data/train/img\11909.png,data/train/img\11909_GT.png,data/train/ann\11909.json
train,11115.png,0,data/train/img\11115.png,data/train/img\11115_GT.png,data/train/ann\11115.json
train,11710.png,0,data/train/img\11710.png,data/train/img\11710_GT.png,data/train/ann\11710.json
train,10626.png,0,data/train/img\10626.png,data/train/img\10626_GT.png,data/train/ann\10626.json
train,10607.png,0,data/train/img\10607.png,data/train/img\10607_GT.png,data/train/ann\10607.json
train,12083.png,0,data/train/img\12083.png,data/train/img\12083_GT.png,data/train/ann\12083.json
train,11612.png,1,data/train/img\11612.png,data/train/img\11612_GT.png,data/train/ann\11612.json
train,10186.png,0,data/train/img\10186.png,data/train/img\10186_GT.png,data/train/ann\10186.json
train,11526.png,0,data/train/img\11526.png,data/train/img\11526_GT.png,data/train/ann\11526.json
train,10159.png,1,data/train/img\10159.png,data/train/img\10159_GT.png,data/train/ann\10159.json
train,11496.png,0,data/train/img\11496.png,data/train/img\11496_GT.png,data/train/ann\11496.json
